angle,duration,end,label,npz_index,real_id,reason,sample_id,source_file,start,status,video_path,word_id
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0711_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0711_REAL02_R.mp4,WORD0711
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0711_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0711_REAL02_U.mp4,WORD0711
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0712_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0712_REAL02_D.mp4,WORD0712
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0712_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0712_REAL02_F.mp4,WORD0712
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0712_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0712_REAL02_L.mp4,WORD0712
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0712_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0712_REAL02_R.mp4,WORD0712
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0712_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0712_REAL02_U.mp4,WORD0712
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0713_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0713_REAL02_D.mp4,WORD0713
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0713_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0713_REAL02_F.mp4,WORD0713
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0713_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0713_REAL02_L.mp4,WORD0713
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0713_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0713_REAL02_R.mp4,WORD0713
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0713_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0713_REAL02_U.mp4,WORD0713
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0714_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0714_REAL02_D.mp4,WORD0714
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0714_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0714_REAL02_F.mp4,WORD0714
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0714_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0714_REAL02_L.mp4,WORD0714
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0714_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0714_REAL02_R.mp4,WORD0714
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0714_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0714_REAL02_U.mp4,WORD0714
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0715_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0715_REAL02_D.mp4,WORD0715
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0715_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0715_REAL02_F.mp4,WORD0715
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0715_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0715_REAL02_L.mp4,WORD0715
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0715_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0715_REAL02_R.mp4,WORD0715
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0715_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0715_REAL02_U.mp4,WORD0715
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0716_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0716_REAL02_D.mp4,WORD0716
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0716_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0716_REAL02_F.mp4,WORD0716
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0716_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0716_REAL02_L.mp4,WORD0716
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0716_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0716_REAL02_R.mp4,WORD0716
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0716_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0716_REAL02_U.mp4,WORD0716
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0717_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0717_REAL02_D.mp4,WORD0717
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0717_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0717_REAL02_F.mp4,WORD0717
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0717_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0717_REAL02_L.mp4,WORD0717
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0717_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0717_REAL02_R.mp4,WORD0717
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0717_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0717_REAL02_U.mp4,WORD0717
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0718_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0718_REAL02_D.mp4,WORD0718
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0718_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0718_REAL02_F.mp4,WORD0718
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0718_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0718_REAL02_L.mp4,WORD0718
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0718_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0718_REAL02_R.mp4,WORD0718
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0718_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0718_REAL02_U.mp4,WORD0718
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0719_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0719_REAL02_D.mp4,WORD0719
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0719_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0719_REAL02_F.mp4,WORD0719
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0719_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0719_REAL02_L.mp4,WORD0719
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0719_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0719_REAL02_R.mp4,WORD0719
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0719_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0719_REAL02_U.mp4,WORD0719
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0720_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0720_REAL02_D.mp4,WORD0720
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0720_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0720_REAL02_F.mp4,WORD0720
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0720_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0720_REAL02_L.mp4,WORD0720
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0720_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0720_REAL02_R.mp4,WORD0720
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0720_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0720_REAL02_U.mp4,WORD0720
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0721_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0721_REAL02_D.mp4,WORD0721
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0721_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0721_REAL02_F.mp4,WORD0721
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0721_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0721_REAL02_L.mp4,WORD0721
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0721_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0721_REAL02_R.mp4,WORD0721
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0721_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0721_REAL02_U.mp4,WORD0721
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0722_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0722_REAL02_D.mp4,WORD0722
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0722_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0722_REAL02_F.mp4,WORD0722
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0722_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0722_REAL02_L.mp4,WORD0722
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0722_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0722_REAL02_R.mp4,WORD0722
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0722_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0722_REAL02_U.mp4,WORD0722
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0723_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0723_REAL02_D.mp4,WORD0723
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0723_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0723_REAL02_F.mp4,WORD0723
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0723_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0723_REAL02_L.mp4,WORD0723
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0723_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0723_REAL02_R.mp4,WORD0723
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0723_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0723_REAL02_U.mp4,WORD0723
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0724_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0724_REAL02_D.mp4,WORD0724
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0724_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0724_REAL02_F.mp4,WORD0724
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0724_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0724_REAL02_L.mp4,WORD0724
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0724_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0724_REAL02_R.mp4,WORD0724
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0724_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0724_REAL02_U.mp4,WORD0724
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0725_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0725_REAL02_D.mp4,WORD0725
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0725_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0725_REAL02_F.mp4,WORD0725
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0725_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0725_REAL02_L.mp4,WORD0725
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0725_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0725_REAL02_R.mp4,WORD0725
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0725_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0725_REAL02_U.mp4,WORD0725
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0726_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0726_REAL02_D.mp4,WORD0726
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0726_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0726_REAL02_F.mp4,WORD0726
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0726_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0726_REAL02_L.mp4,WORD0726
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0726_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0726_REAL02_R.mp4,WORD0726
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0726_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0726_REAL02_U.mp4,WORD0726
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0727_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0727_REAL02_D.mp4,WORD0727
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0727_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0727_REAL02_F.mp4,WORD0727
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0727_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0727_REAL02_L.mp4,WORD0727
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0727_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0727_REAL02_R.mp4,WORD0727
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0727_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0727_REAL02_U.mp4,WORD0727
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0728_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0728_REAL02_D.mp4,WORD0728
