sample_id,label,angle,morpheme_path,start,end,duration,split
NIA_SL_WORD0731_REAL14_L,연하다,L,generated_from_REAL14_keypoint,1.588,2.919,3.734,train
NIA_SL_WORD0731_REAL14_R,연하다,R,generated_from_REAL14_keypoint,1.588,2.919,3.734,train
NIA_SL_WORD0731_REAL14_U,연하다,U,generated_from_REAL14_keypoint,1.588,2.919,3.734,validation
NIA_SL_WORD0738_REAL14_D,좋다,D,generated_from_REAL14_keypoint,1.757,2.79,3.467,train
NIA_SL_WORD0738_REAL14_F,좋다,F,generated_from_REAL14_keypoint,1.757,2.79,3.467,train
NIA_SL_WORD0738_REAL14_L,좋다,L,generated_from_REAL14_keypoint,1.757,2.79,3.467,train
NIA_SL_WORD0738_REAL14_R,좋다,R,generated_from_REAL14_keypoint,1.757,2.79,3.467,train
NIA_SL_WORD0738_REAL14_U,좋다,U,generated_from_REAL14_keypoint,1.757,2.79,3.467,validation
NIA_SL_WORD0788_REAL14_D,장려하다,D,generated_from_REAL14_keypoint,1.817,3.565,4.234,train
NIA_SL_WORD0788_REAL14_F,장려하다,F,generated_from_REAL14_keypoint,1.817,3.565,4.234,train
NIA_SL_WORD0788_REAL14_L,장려하다,L,generated_from_REAL14_keypoint,1.817,3.565,4.234,train
NIA_SL_WORD0788_REAL14_R,장려하다,R,generated_from_REAL14_keypoint,1.817,3.565,4.234,train
NIA_SL_WORD0788_REAL14_U,장려하다,U,generated_from_REAL14_keypoint,1.817,3.565,4.234,validation
NIA_SL_WORD0801_REAL14_D,복습,D,generated_from_REAL14_keypoint,1.469,3.121,3.967,train
NIA_SL_WORD0801_REAL14_F,복습,F,generated_from_REAL14_keypoint,1.469,3.121,3.967,train
NIA_SL_WORD0801_REAL14_L,복습,L,generated_from_REAL14_keypoint,1.469,3.121,3.967,train
NIA_SL_WORD0801_REAL14_R,복습,R,generated_from_REAL14_keypoint,1.469,3.121,3.967,train
NIA_SL_WORD0801_REAL14_U,복습,U,generated_from_REAL14_keypoint,1.469,3.121,3.967,validation
NIA_SL_WORD0810_REAL14_D,틀림없다,D,generated_from_REAL14_keypoint,1.995,3.357,4.3,train
NIA_SL_WORD0810_REAL14_F,틀림없다,F,generated_from_REAL14_keypoint,1.995,3.357,4.3,train
NIA_SL_WORD0810_REAL14_L,틀림없다,L,generated_from_REAL14_keypoint,1.995,3.357,4.3,train
NIA_SL_WORD0810_REAL14_R,틀림없다,R,generated_from_REAL14_keypoint,1.995,3.357,4.3,train
NIA_SL_WORD0810_REAL14_U,틀림없다,U,generated_from_REAL14_keypoint,1.995,3.357,4.3,validation
NIA_SL_WORD0825_REAL14_D,알코올중독,D,generated_from_REAL14_keypoint,1.77,3.541,4.3,train
NIA_SL_WORD0825_REAL14_F,알코올중독,F,generated_from_REAL14_keypoint,1.77,3.541,4.3,train
NIA_SL_WORD0825_REAL14_L,알코올중독,L,generated_from_REAL14_keypoint,1.77,3.541,4.3,train
NIA_SL_WORD0825_REAL14_R,알코올중독,R,generated_from_REAL14_keypoint,1.77,3.541,4.3,train
NIA_SL_WORD0825_REAL14_U,알코올중독,U,generated_from_REAL14_keypoint,1.77,3.541,4.3,validation
NIA_SL_WORD0840_REAL14_D,가르다,D,generated_from_REAL14_keypoint,2.012,3.37,4.3,train
NIA_SL_WORD0840_REAL14_F,가르다,F,generated_from_REAL14_keypoint,2.012,3.37,4.3,train
NIA_SL_WORD0840_REAL14_L,가르다,L,generated_from_REAL14_keypoint,2.012,3.37,4.3,train
NIA_SL_WORD0840_REAL14_R,가르다,R,generated_from_REAL14_keypoint,2.012,3.37,4.3,train
NIA_SL_WORD0840_REAL14_U,가르다,U,generated_from_REAL14_keypoint,2.012,3.37,4.3,validation
NIA_SL_WORD0843_REAL14_D,복잡하다,D,generated_from_REAL14_keypoint,2.152,3.739,4.4,train
NIA_SL_WORD0843_REAL14_F,복잡하다,F,generated_from_REAL14_keypoint,2.152,3.739,4.4,train
NIA_SL_WORD0843_REAL14_L,복잡하다,L,generated_from_REAL14_keypoint,2.152,3.739,4.4,train
NIA_SL_WORD0843_REAL14_R,복잡하다,R,generated_from_REAL14_keypoint,2.152,3.739,4.4,train
NIA_SL_WORD0843_REAL14_U,복잡하다,U,generated_from_REAL14_keypoint,2.152,3.739,4.4,validation
NIA_SL_WORD0847_REAL14_D,쓸쓸하다,D,generated_from_REAL14_keypoint,1.454,3.661,4.7,train
NIA_SL_WORD0847_REAL14_F,쓸쓸하다,F,generated_from_REAL14_keypoint,1.454,3.661,4.7,train
NIA_SL_WORD0847_REAL14_L,쓸쓸하다,L,generated_from_REAL14_keypoint,1.454,3.661,4.7,train
NIA_SL_WORD0847_REAL14_R,쓸쓸하다,R,generated_from_REAL14_keypoint,1.454,3.661,4.7,train
NIA_SL_WORD0847_REAL14_U,쓸쓸하다,U,generated_from_REAL14_keypoint,1.454,3.661,4.7,validation
NIA_SL_WORD0857_REAL14_D,앞서가다,D,generated_from_REAL14_keypoint,1.573,3.055,3.934,train
NIA_SL_WORD0857_REAL14_F,앞서가다,F,generated_from_REAL14_keypoint,1.573,3.055,3.934,train
NIA_SL_WORD0857_REAL14_L,앞서가다,L,generated_from_REAL14_keypoint,1.573,3.055,3.934,train
NIA_SL_WORD0857_REAL14_R,앞서가다,R,generated_from_REAL14_keypoint,1.573,3.055,3.934,train
NIA_SL_WORD0857_REAL14_U,앞서가다,U,generated_from_REAL14_keypoint,1.573,3.055,3.934,validation
NIA_SL_WORD0880_REAL14_D,부추기다,D,generated_from_REAL14_keypoint,2.183,4.004,5.067,train
NIA_SL_WORD0880_REAL14_F,부추기다,F,generated_from_REAL14_keypoint,2.183,4.004,5.067,train
NIA_SL_WORD0880_REAL14_L,부추기다,L,generated_from_REAL14_keypoint,2.183,4.004,5.067,train
NIA_SL_WORD0880_REAL14_R,부추기다,R,generated_from_REAL14_keypoint,2.183,4.004,5.067,train
NIA_SL_WORD0880_REAL14_U,부추기다,U,generated_from_REAL14_keypoint,2.183,4.004,5.067,validation
NIA_SL_WORD0905_REAL14_D,바래다,D,generated_from_REAL14_keypoint,1.962,3.453,4.267,train
NIA_SL_WORD0905_REAL14_F,바래다,F,generated_from_REAL14_keypoint,1.962,3.453,4.267,train
NIA_SL_WORD0905_REAL14_L,바래다,L,generated_from_REAL14_keypoint,1.962,3.453,4.267,train
NIA_SL_WORD0905_REAL14_R,바래다,R,generated_from_REAL14_keypoint,1.962,3.453,4.267,train
NIA_SL_WORD0905_REAL14_U,바래다,U,generated_from_REAL14_keypoint,1.962,3.453,4.267,validation
NIA_SL_WORD0910_REAL14_D,막히다,D,generated_from_REAL14_keypoint,1.683,2.755,3.4,train
NIA_SL_WORD0910_REAL14_F,막히다,F,generated_from_REAL14_keypoint,1.683,2.755,3.4,train
NIA_SL_WORD0910_REAL14_L,막히다,L,generated_from_REAL14_keypoint,1.683,2.755,3.4,train
NIA_SL_WORD0910_REAL14_R,막히다,R,generated_from_REAL14_keypoint,1.683,2.755,3.4,train
NIA_SL_WORD0910_REAL14_U,막히다,U,generated_from_REAL14_keypoint,1.683,2.755,3.4,validation
NIA_SL_WORD0914_REAL14_D,뽐내다,D,generated_from_REAL14_keypoint,1.68,2.929,3.534,train
NIA_SL_WORD0914_REAL14_F,뽐내다,F,generated_from_REAL14_keypoint,1.68,2.929,3.534,train
NIA_SL_WORD0914_REAL14_L,뽐내다,L,generated_from_REAL14_keypoint,1.68,2.929,3.534,train
NIA_SL_WORD0914_REAL14_R,뽐내다,R,generated_from_REAL14_keypoint,1.68,2.929,3.534,train
NIA_SL_WORD0914_REAL14_U,뽐내다,U,generated_from_REAL14_keypoint,1.68,2.929,3.534,validation
NIA_SL_WORD0915_REAL14_D,쇼하다,D,generated_from_REAL14_keypoint,1.782,3.144,4.167,train
NIA_SL_WORD0915_REAL14_F,쇼하다,F,generated_from_REAL14_keypoint,1.782,3.144,4.167,train
NIA_SL_WORD0915_REAL14_L,쇼하다,L,generated_from_REAL14_keypoint,1.782,3.144,4.167,train
NIA_SL_WORD0915_REAL14_R,쇼하다,R,generated_from_REAL14_keypoint,1.782,3.144,4.167,train
NIA_SL_WORD0915_REAL14_U,쇼하다,U,generated_from_REAL14_keypoint,1.782,3.144,4.167,validation
NIA_SL_WORD0921_REAL14_D,드러나다,D,generated_from_REAL14_keypoint,1.774,3.023,3.934,train
NIA_SL_WORD0921_REAL14_F,드러나다,F,generated_from_REAL14_keypoint,1.774,3.023,3.934,train
NIA_SL_WORD0921_REAL14_L,드러나다,L,generated_from_REAL14_keypoint,1.774,3.023,3.934,train
NIA_SL_WORD0921_REAL14_R,드러나다,R,generated_from_REAL14_keypoint,1.774,3.023,3.934,train
NIA_SL_WORD0921_REAL14_U,드러나다,U,generated_from_REAL14_keypoint,1.774,3.023,3.934,validation
NIA_SL_WORD0935_REAL14_D,더디다,D,generated_from_REAL14_keypoint,1.524,2.878,3.667,train
NIA_SL_WORD0935_REAL14_F,더디다,F,generated_from_REAL14_keypoint,1.524,2.878,3.667,train
NIA_SL_WORD0935_REAL14_L,더디다,L,generated_from_REAL14_keypoint,1.524,2.878,3.667,train
NIA_SL_WORD0935_REAL14_R,더디다,R,generated_from_REAL14_keypoint,1.524,2.878,3.667,train
NIA_SL_WORD0935_REAL14_U,더디다,U,generated_from_REAL14_keypoint,1.524,2.878,3.667,validation
NIA_SL_WORD0936_REAL14_D,놓치다,D,generated_from_REAL14_keypoint,1.846,3.127,3.7,train
NIA_SL_WORD0936_REAL14_F,놓치다,F,generated_from_REAL14_keypoint,1.846,3.127,3.7,train
NIA_SL_WORD0936_REAL14_L,놓치다,L,generated_from_REAL14_keypoint,1.846,3.127,3.7,train
NIA_SL_WORD0936_REAL14_R,놓치다,R,generated_from_REAL14_keypoint,1.846,3.127,3.7,train
NIA_SL_WORD0936_REAL14_U,놓치다,U,generated_from_REAL14_keypoint,1.846,3.127,3.7,validation
NIA_SL_WORD0940_REAL14_D,들어맞다,D,generated_from_REAL14_keypoint,1.366,2.454,3.067,train
NIA_SL_WORD0940_REAL14_F,들어맞다,F,generated_from_REAL14_keypoint,1.366,2.454,3.067,train
NIA_SL_WORD0940_REAL14_L,들어맞다,L,generated_from_REAL14_keypoint,1.366,2.454,3.067,train
NIA_SL_WORD0940_REAL14_R,들어맞다,R,generated_from_REAL14_keypoint,1.366,2.454,3.067,train
NIA_SL_WORD0940_REAL14_U,들어맞다,U,generated_from_REAL14_keypoint,1.366,2.454,3.067,validation
NIA_SL_WORD0943_REAL14_D,가다,D,generated_from_REAL14_keypoint,1.217,2.224,2.7,train
NIA_SL_WORD0943_REAL14_F,가다,F,generated_from_REAL14_keypoint,1.217,2.224,2.7,train
NIA_SL_WORD0943_REAL14_L,가다,L,generated_from_REAL14_keypoint,1.217,2.224,2.7,train
NIA_SL_WORD0943_REAL14_R,가다,R,generated_from_REAL14_keypoint,1.217,2.224,2.7,train
NIA_SL_WORD0943_REAL14_U,가다,U,generated_from_REAL14_keypoint,1.217,2.224,2.7,validation
NIA_SL_WORD0944_REAL14_D,가다,D,generated_from_REAL14_keypoint,1.431,2.35,3.067,train
NIA_SL_WORD0944_REAL14_F,가다,F,generated_from_REAL14_keypoint,1.431,2.35,3.067,train
NIA_SL_WORD0944_REAL14_L,가다,L,generated_from_REAL14_keypoint,1.431,2.35,3.067,train
NIA_SL_WORD0944_REAL14_R,가다,R,generated_from_REAL14_keypoint,1.431,2.35,3.067,train
NIA_SL_WORD0944_REAL14_U,가다,U,generated_from_REAL14_keypoint,1.431,2.35,3.067,validation
NIA_SL_WORD0946_REAL14_D,가다,D,generated_from_REAL14_keypoint,1.46,2.661,3.434,train
NIA_SL_WORD0946_REAL14_F,가다,F,generated_from_REAL14_keypoint,1.46,2.661,3.434,train
NIA_SL_WORD0946_REAL14_L,가다,L,generated_from_REAL14_keypoint,1.46,2.661,3.434,train
NIA_SL_WORD0946_REAL14_R,가다,R,generated_from_REAL14_keypoint,1.46,2.661,3.434,train
NIA_SL_WORD0946_REAL14_U,가다,U,generated_from_REAL14_keypoint,1.46,2.661,3.434,validation
NIA_SL_WORD0947_REAL14_D,사라지다,D,generated_from_REAL14_keypoint,1.402,2.385,3.167,train
NIA_SL_WORD0947_REAL14_F,사라지다,F,generated_from_REAL14_keypoint,1.402,2.385,3.167,train
NIA_SL_WORD0947_REAL14_L,사라지다,L,generated_from_REAL14_keypoint,1.402,2.385,3.167,train
NIA_SL_WORD0947_REAL14_R,사라지다,R,generated_from_REAL14_keypoint,1.402,2.385,3.167,train
NIA_SL_WORD0947_REAL14_U,사라지다,U,generated_from_REAL14_keypoint,1.402,2.385,3.167,validation
NIA_SL_WORD0948_REAL14_D,가깝다,D,generated_from_REAL14_keypoint,1.654,2.983,3.934,train
NIA_SL_WORD0948_REAL14_F,가깝다,F,generated_from_REAL14_keypoint,1.654,2.983,3.934,train
NIA_SL_WORD0948_REAL14_L,가깝다,L,generated_from_REAL14_keypoint,1.654,2.983,3.934,train
NIA_SL_WORD0948_REAL14_R,가깝다,R,generated_from_REAL14_keypoint,1.654,2.983,3.934,train
NIA_SL_WORD0948_REAL14_U,가깝다,U,generated_from_REAL14_keypoint,1.654,2.983,3.934,validation
NIA_SL_WORD0949_REAL14_D,멀다,D,generated_from_REAL14_keypoint,1.599,2.936,3.767,train
NIA_SL_WORD0949_REAL14_F,멀다,F,generated_from_REAL14_keypoint,1.599,2.936,3.767,train
NIA_SL_WORD0949_REAL14_L,멀다,L,generated_from_REAL14_keypoint,1.599,2.936,3.767,train
NIA_SL_WORD0949_REAL14_R,멀다,R,generated_from_REAL14_keypoint,1.599,2.936,3.767,train
NIA_SL_WORD0949_REAL14_U,멀다,U,generated_from_REAL14_keypoint,1.599,2.936,3.767,validation
NIA_SL_WORD0953_REAL14_D,배고프다,D,generated_from_REAL14_keypoint,1.541,2.54,3.467,train
NIA_SL_WORD0953_REAL14_F,배고프다,F,generated_from_REAL14_keypoint,1.541,2.54,3.467,train
NIA_SL_WORD0953_REAL14_L,배고프다,L,generated_from_REAL14_keypoint,1.541,2.54,3.467,train
NIA_SL_WORD0953_REAL14_R,배고프다,R,generated_from_REAL14_keypoint,1.541,2.54,3.467,train
NIA_SL_WORD0953_REAL14_U,배고프다,U,generated_from_REAL14_keypoint,1.541,2.54,3.467,validation
NIA_SL_WORD0954_REAL14_D,입맛에맞지않다,D,generated_from_REAL14_keypoint,1.628,2.708,3.667,train
NIA_SL_WORD0954_REAL14_F,입맛에맞지않다,F,generated_from_REAL14_keypoint,1.628,2.708,3.667,train
NIA_SL_WORD0954_REAL14_L,입맛에맞지않다,L,generated_from_REAL14_keypoint,1.628,2.708,3.667,train
NIA_SL_WORD0954_REAL14_R,입맛에맞지않다,R,generated_from_REAL14_keypoint,1.628,2.708,3.667,train
NIA_SL_WORD0954_REAL14_U,입맛에맞지않다,U,generated_from_REAL14_keypoint,1.628,2.708,3.667,validation
NIA_SL_WORD0957_REAL14_D,타이트하다,D,generated_from_REAL14_keypoint,1.506,2.562,3.4,train
NIA_SL_WORD0957_REAL14_F,타이트하다,F,generated_from_REAL14_keypoint,1.506,2.562,3.4,train
NIA_SL_WORD0957_REAL14_L,타이트하다,L,generated_from_REAL14_keypoint,1.506,2.562,3.4,train
NIA_SL_WORD0957_REAL14_R,타이트하다,R,generated_from_REAL14_keypoint,1.506,2.562,3.4,train
NIA_SL_WORD0957_REAL14_U,타이트하다,U,generated_from_REAL14_keypoint,1.506,2.562,3.4,validation
NIA_SL_WORD0961_REAL14_D,궁핍하다,D,generated_from_REAL14_keypoint,1.566,2.654,3.267,train
NIA_SL_WORD0961_REAL14_F,궁핍하다,F,generated_from_REAL14_keypoint,1.566,2.654,3.267,train
NIA_SL_WORD0961_REAL14_L,궁핍하다,L,generated_from_REAL14_keypoint,1.566,2.654,3.267,train
NIA_SL_WORD0961_REAL14_R,궁핍하다,R,generated_from_REAL14_keypoint,1.566,2.654,3.267,train
NIA_SL_WORD0961_REAL14_U,궁핍하다,U,generated_from_REAL14_keypoint,1.566,2.654,3.267,validation
NIA_SL_WORD0962_REAL14_D,쓰다,D,generated_from_REAL14_keypoint,1.701,3.304,4.134,train
NIA_SL_WORD0962_REAL14_F,쓰다,F,generated_from_REAL14_keypoint,1.701,3.304,4.134,train
NIA_SL_WORD0962_REAL14_L,쓰다,L,generated_from_REAL14_keypoint,1.701,3.304,4.134,train
NIA_SL_WORD0962_REAL14_R,쓰다,R,generated_from_REAL14_keypoint,1.701,3.304,4.134,train
NIA_SL_WORD0962_REAL14_U,쓰다,U,generated_from_REAL14_keypoint,1.701,3.304,4.134,validation
NIA_SL_WORD0964_REAL14_D,수북하다,D,generated_from_REAL14_keypoint,2.235,3.226,4.0,train
NIA_SL_WORD0964_REAL14_F,수북하다,F,generated_from_REAL14_keypoint,2.235,3.226,4.0,train
NIA_SL_WORD0964_REAL14_L,수북하다,L,generated_from_REAL14_keypoint,2.235,3.226,4.0,train
NIA_SL_WORD0964_REAL14_R,수북하다,R,generated_from_REAL14_keypoint,2.235,3.226,4.0,train
NIA_SL_WORD0964_REAL14_U,수북하다,U,generated_from_REAL14_keypoint,2.235,3.226,4.0,validation
NIA_SL_WORD0965_REAL14_D,회복,D,generated_from_REAL14_keypoint,1.715,2.924,3.867,train
NIA_SL_WORD0965_REAL14_F,회복,F,generated_from_REAL14_keypoint,1.715,2.924,3.867,train
NIA_SL_WORD0965_REAL14_L,회복,L,generated_from_REAL14_keypoint,1.715,2.924,3.867,train
NIA_SL_WORD0965_REAL14_R,회복,R,generated_from_REAL14_keypoint,1.715,2.924,3.867,train
NIA_SL_WORD0965_REAL14_U,회복,U,generated_from_REAL14_keypoint,1.715,2.924,3.867,validation
NIA_SL_WORD0967_REAL14_D,진땀나다,D,generated_from_REAL14_keypoint,1.372,2.669,3.467,train
NIA_SL_WORD0967_REAL14_F,진땀나다,F,generated_from_REAL14_keypoint,1.372,2.669,3.467,train
NIA_SL_WORD0967_REAL14_L,진땀나다,L,generated_from_REAL14_keypoint,1.372,2.669,3.467,train
NIA_SL_WORD0967_REAL14_R,진땀나다,R,generated_from_REAL14_keypoint,1.372,2.669,3.467,train
NIA_SL_WORD0967_REAL14_U,진땀나다,U,generated_from_REAL14_keypoint,1.372,2.669,3.467,validation
NIA_SL_WORD0968_REAL14_D,난감하다,D,generated_from_REAL14_keypoint,1.574,2.968,3.734,train
NIA_SL_WORD0968_REAL14_F,난감하다,F,generated_from_REAL14_keypoint,1.574,2.968,3.734,train
NIA_SL_WORD0968_REAL14_L,난감하다,L,generated_from_REAL14_keypoint,1.574,2.968,3.734,train
NIA_SL_WORD0968_REAL14_R,난감하다,R,generated_from_REAL14_keypoint,1.574,2.968,3.734,train
NIA_SL_WORD0968_REAL14_U,난감하다,U,generated_from_REAL14_keypoint,1.574,2.968,3.734,validation
NIA_SL_WORD0969_REAL14_D,마르다,D,generated_from_REAL14_keypoint,1.707,2.883,3.367,train
NIA_SL_WORD0969_REAL14_F,마르다,F,generated_from_REAL14_keypoint,1.707,2.883,3.367,train
NIA_SL_WORD0969_REAL14_L,마르다,L,generated_from_REAL14_keypoint,1.707,2.883,3.367,train
NIA_SL_WORD0969_REAL14_R,마르다,R,generated_from_REAL14_keypoint,1.707,2.883,3.367,train
NIA_SL_WORD0969_REAL14_U,마르다,U,generated_from_REAL14_keypoint,1.707,2.883,3.367,validation
NIA_SL_WORD0973_REAL14_D,못견디다,D,generated_from_REAL14_keypoint,1.447,2.946,3.8,train
NIA_SL_WORD0973_REAL14_F,못견디다,F,generated_from_REAL14_keypoint,1.447,2.946,3.8,train
NIA_SL_WORD0973_REAL14_L,못견디다,L,generated_from_REAL14_keypoint,1.447,2.946,3.8,train
NIA_SL_WORD0973_REAL14_R,못견디다,R,generated_from_REAL14_keypoint,1.447,2.946,3.8,train
NIA_SL_WORD0973_REAL14_U,못견디다,U,generated_from_REAL14_keypoint,1.447,2.946,3.8,validation
NIA_SL_WORD0979_REAL14_D,겹치다,D,generated_from_REAL14_keypoint,1.607,2.961,3.734,train
NIA_SL_WORD0979_REAL14_F,겹치다,F,generated_from_REAL14_keypoint,1.607,2.961,3.734,train
NIA_SL_WORD0979_REAL14_L,겹치다,L,generated_from_REAL14_keypoint,1.607,2.961,3.734,train
NIA_SL_WORD0979_REAL14_R,겹치다,R,generated_from_REAL14_keypoint,1.607,2.961,3.734,train
NIA_SL_WORD0979_REAL14_U,겹치다,U,generated_from_REAL14_keypoint,1.607,2.961,3.734,validation
NIA_SL_WORD0983_REAL14_D,싫증나다,D,generated_from_REAL14_keypoint,1.391,2.431,3.1,train
NIA_SL_WORD0983_REAL14_F,싫증나다,F,generated_from_REAL14_keypoint,1.391,2.431,3.1,train
NIA_SL_WORD0983_REAL14_L,싫증나다,L,generated_from_REAL14_keypoint,1.391,2.431,3.1,train
NIA_SL_WORD0983_REAL14_R,싫증나다,R,generated_from_REAL14_keypoint,1.391,2.431,3.1,train
NIA_SL_WORD0983_REAL14_U,싫증나다,U,generated_from_REAL14_keypoint,1.391,2.431,3.1,validation
NIA_SL_WORD0993_REAL14_D,공교롭다,D,generated_from_REAL14_keypoint,1.687,3.016,4.0,train
NIA_SL_WORD0993_REAL14_F,공교롭다,F,generated_from_REAL14_keypoint,1.687,3.016,4.0,train
NIA_SL_WORD0993_REAL14_L,공교롭다,L,generated_from_REAL14_keypoint,1.687,3.016,4.0,train
NIA_SL_WORD0993_REAL14_R,공교롭다,R,generated_from_REAL14_keypoint,1.687,3.016,4.0,train
NIA_SL_WORD0993_REAL14_U,공교롭다,U,generated_from_REAL14_keypoint,1.687,3.016,4.0,validation
NIA_SL_WORD0998_REAL14_D,얻어먹다,D,generated_from_REAL14_keypoint,1.441,2.642,3.367,train
NIA_SL_WORD0998_REAL14_F,얻어먹다,F,generated_from_REAL14_keypoint,1.441,2.642,3.367,train
NIA_SL_WORD0998_REAL14_L,얻어먹다,L,generated_from_REAL14_keypoint,1.441,2.642,3.367,train
NIA_SL_WORD0998_REAL14_R,얻어먹다,R,generated_from_REAL14_keypoint,1.441,2.642,3.367,train
NIA_SL_WORD0998_REAL14_U,얻어먹다,U,generated_from_REAL14_keypoint,1.441,2.642,3.367,validation
NIA_SL_WORD1000_REAL14_D,속다,D,generated_from_REAL14_keypoint,1.542,2.888,3.5,train
NIA_SL_WORD1000_REAL14_F,속다,F,generated_from_REAL14_keypoint,1.542,2.888,3.5,train
NIA_SL_WORD1000_REAL14_L,속다,L,generated_from_REAL14_keypoint,1.542,2.888,3.5,train
NIA_SL_WORD1000_REAL14_R,속다,R,generated_from_REAL14_keypoint,1.542,2.888,3.5,train
NIA_SL_WORD1000_REAL14_U,속다,U,generated_from_REAL14_keypoint,1.542,2.888,3.5,validation
NIA_SL_WORD1095_REAL14_D,어쩔 수 없다,D,generated_from_REAL14_keypoint,1.854,2.705,3.9,train
NIA_SL_WORD1095_REAL14_F,어쩔 수 없다,F,generated_from_REAL14_keypoint,1.854,2.705,3.9,train
NIA_SL_WORD1095_REAL14_L,어쩔 수 없다,L,generated_from_REAL14_keypoint,1.854,2.705,3.9,train
NIA_SL_WORD1095_REAL14_R,어쩔 수 없다,R,generated_from_REAL14_keypoint,1.854,2.705,3.9,train
NIA_SL_WORD1095_REAL14_U,어쩔 수 없다,U,generated_from_REAL14_keypoint,1.854,2.705,3.9,validation
NIA_SL_WORD1096_REAL14_D,모르다,D,generated_from_REAL14_keypoint,1.428,1.821,2.8,train
NIA_SL_WORD1096_REAL14_F,모르다,F,generated_from_REAL14_keypoint,1.428,1.821,2.8,train
NIA_SL_WORD1096_REAL14_L,모르다,L,generated_from_REAL14_keypoint,1.428,1.821,2.8,train
NIA_SL_WORD1096_REAL14_R,모르다,R,generated_from_REAL14_keypoint,1.428,1.821,2.8,train
NIA_SL_WORD1096_REAL14_U,모르다,U,generated_from_REAL14_keypoint,1.428,1.821,2.8,validation
NIA_SL_WORD1101_REAL14_D,가렵다,D,generated_from_REAL14_keypoint,1.669,3.01,4.5,train
NIA_SL_WORD1101_REAL14_F,가렵다,F,generated_from_REAL14_keypoint,1.669,3.01,4.5,train
NIA_SL_WORD1101_REAL14_L,가렵다,L,generated_from_REAL14_keypoint,1.669,3.01,4.5,train
NIA_SL_WORD1101_REAL14_R,가렵다,R,generated_from_REAL14_keypoint,1.669,3.01,4.5,train
NIA_SL_WORD1101_REAL14_U,가렵다,U,generated_from_REAL14_keypoint,1.669,3.01,4.5,validation
NIA_SL_WORD1106_REAL14_D,잊다,D,generated_from_REAL14_keypoint,1.284,2.31,3.934,train
NIA_SL_WORD1106_REAL14_F,잊다,F,generated_from_REAL14_keypoint,1.284,2.31,3.934,train
NIA_SL_WORD1106_REAL14_L,잊다,L,generated_from_REAL14_keypoint,1.284,2.31,3.934,train
NIA_SL_WORD1106_REAL14_R,잊다,R,generated_from_REAL14_keypoint,1.284,2.31,3.934,train
NIA_SL_WORD1106_REAL14_U,잊다,U,generated_from_REAL14_keypoint,1.284,2.31,3.934,validation
NIA_SL_WORD1110_REAL14_D,징그럽다,D,generated_from_REAL14_keypoint,1.153,2.653,4.267,train
NIA_SL_WORD1110_REAL14_F,징그럽다,F,generated_from_REAL14_keypoint,1.153,2.653,4.267,train
NIA_SL_WORD1110_REAL14_L,징그럽다,L,generated_from_REAL14_keypoint,1.153,2.653,4.267,train
NIA_SL_WORD1110_REAL14_R,징그럽다,R,generated_from_REAL14_keypoint,1.153,2.653,4.267,train
NIA_SL_WORD1110_REAL14_U,징그럽다,U,generated_from_REAL14_keypoint,1.153,2.653,4.267,validation
NIA_SL_WORD1111_REAL14_D,급하다,D,generated_from_REAL14_keypoint,1.058,2.383,4.1,train
NIA_SL_WORD1111_REAL14_F,급하다,F,generated_from_REAL14_keypoint,1.058,2.383,4.1,train
NIA_SL_WORD1111_REAL14_L,급하다,L,generated_from_REAL14_keypoint,1.058,2.383,4.1,train
NIA_SL_WORD1111_REAL14_R,급하다,R,generated_from_REAL14_keypoint,1.058,2.383,4.1,train
NIA_SL_WORD1111_REAL14_U,급하다,U,generated_from_REAL14_keypoint,1.058,2.383,4.1,validation
NIA_SL_WORD1112_REAL14_D,던지다,D,generated_from_REAL14_keypoint,1.367,2.465,4.167,train
NIA_SL_WORD1112_REAL14_F,던지다,F,generated_from_REAL14_keypoint,1.367,2.465,4.167,train
